pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,IP_add_count,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,Protocol,Label
68,2048,0,0,0,0,0,0,4,5,0,68,3,0,0,50698,19588,1,0,64,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,64167,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,2,3,53,60594,53,0,0,60594,53,40,3.5275671571169283,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,21183,49101,1,0,64,6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,4124797819,1251481357,8,0,4,0,0,0,0,1,0,0,0,3754,27704,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,34717,80,34717,0,0,0,0.0,4,0
699,2048,0,0,0,0,0,0,4,5,0,699,3,0,0,26612,43025,1,0,64,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,810138566,1254669564,8,0,6,1,0,0,1,1,0,0,0,3754,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,40519,80,40519,0,0,647,5.106444581936858,3,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,47904,35683,1,0,64,6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1942160327,977434673,8,0,4,0,0,0,0,1,0,0,0,3784,37901,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,34690,80,34690,80,0,0,0,0.0,4,0
53,2048,0,0,0,0,0,0,4,5,0,53,2,0,0,15,42762,0,0,255,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,19687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,48899,49999,0,0,48899,49999,25,4.213660689688186,4,0
125,2048,0,0,0,0,0,0,4,5,0,125,3,0,0,0,34371,1,0,255,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105,50770,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,9,9,2,2,5353,5353,0,0,5353,5353,97,4.32274319247134,14,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,33815,49764,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,37368221,0,10,0,2,0,1,0,0,0,0,0,0,29200,20413,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,43076,80,43076,80,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,34186,36069,1,0,64,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3250215186,418624238,8,0,4,0,0,0,0,1,0,0,0,3754,42948,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,48373,80,48373,0,0,0,0.0,4,0
153,2048,0,0,0,0,0,0,4,5,0,153,3,0,0,0,34345,1,0,255,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133,63716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,9,9,2,2,5353,5353,0,0,5353,5353,125,4.7054215851102175,9,0
919,2048,0,0,0,0,0,0,4,5,0,919,3,0,0,47623,21794,1,0,64,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2225868114,2140360177,8,0,6,1,0,0,1,1,0,0,0,3754,38889,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,40209,80,40209,0,0,867,5.177817001738836,7,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,22997,5311,1,0,64,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,105519096,4168686295,5,0,4,0,0,0,0,1,0,0,0,4300,59695,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,46670,443,46670,443,0,0,0,0.0,14,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,26834,52821,1,0,64,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,267596959,2823931011,5,0,4,0,0,0,0,1,0,0,0,8976,5282,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49858,80,49858,80,0,0,0,0.0,10,0
147,2048,0,0,0,0,0,0,4,5,0,147,3,0,0,0,34351,1,0,255,17,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,127,17672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,9,9,2,2,5353,5353,0,0,5353,5353,119,4.804657629247435,7,0
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,54862,15405,1,0,64,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1455207693,2163131160,8,0,5,0,0,0,1,1,0,0,0,3754,47085,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,59191,80,59191,0,0,17,3.616874605956223,4,0
672,2048,0,0,0,0,0,0,4,5,0,672,3,0,0,0,33852,1,0,255,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,652,40445,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,9,9,2,2,5353,5353,0,0,5353,5353,644,5.455861392625319,4,0
361,2048,0,0,0,0,0,0,4,5,0,361,3,0,0,0,34163,1,0,255,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,341,49738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,9,9,2,2,5353,5353,0,0,5353,5353,333,5.480199663149563,14,0
153,2048,0,0,0,0,0,0,4,5,0,153,3,0,0,0,34345,1,0,255,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133,31952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,9,9,2,2,5353,5353,0,0,5353,5353,125,4.7054215851102175,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,60368,34976,1,0,63,6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1112958652,0,10,0,2,0,1,0,0,0,0,0,0,65535,42982,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,34526,443,34526,443,0,0,0,0.0,4,0
364,2048,0,0,0,0,0,0,4,5,0,364,3,0,0,0,33995,1,0,255,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,344,52342,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,9,9,2,2,5353,5353,0,0,5353,5353,336,5.5981604207572895,3,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,61465,22109,1,0,64,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,162250275,4058974951,5,0,4,0,0,0,0,1,0,0,0,8440,13709,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,40960,80,40960,80,0,0,0,0.0,7,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,17702,2998,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,934032788,9210533,5,0,4,0,0,0,0,1,0,0,0,2920,58770,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,55992,443,55992,443,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,6155,11997,1,0,64,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,712577825,2664658974,5,0,4,0,0,0,0,1,0,0,0,4836,31842,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,55241,80,55241,80,0,0,6,-0.0,14,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1011111795,3945385076,10,0,3,0,1,0,0,1,0,0,0,28960,48654,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,52085,80,52085,0,0,0,0.0,10,0
359,2048,0,0,0,0,0,0,4,5,0,359,3,0,0,0,34165,1,0,255,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,339,38480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,9,9,2,2,5353,5353,0,0,5353,5353,331,5.487689947522253,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,4175,6352,1,0,64,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1961439580,3833201712,8,0,4,0,0,0,0,1,0,0,0,4288,26309,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3,3,52939,50443,52939,50443,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,15161,64185,1,0,64,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1422091469,4112323401,5,0,4,0,0,0,0,1,0,0,0,8440,58872,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,57790,80,57790,80,0,0,0,0.0,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,20678,62901,1,0,64,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2277166742,0,10,0,2,0,1,0,0,0,0,0,0,29200,15977,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,44632,80,44632,80,0,0,0,0.0,10,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,47996,31603,1,0,64,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2276383314,3943033461,5,0,4,0,0,0,0,1,0,0,0,8360,46510,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,40400,80,40400,80,0,0,0,0.0,3,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,13297,56062,1,0,64,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3875169436,3734631353,8,0,7,1,0,0,0,1,0,0,0,3456,48182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,45445,80,45445,80,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,20,53672,1,0,128,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,489376410,539036572,5,0,4,0,0,0,0,1,0,0,0,4380,10377,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3,3,62910,50138,62910,50138,0,0,6,-0.0,4,0
68,2048,0,0,0,0,0,0,4,5,0,68,2,0,0,216,35787,0,0,255,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49158,80,0,0,49158,80,40,1.80677964944704,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1239870279,1584521778,10,0,3,0,1,0,0,1,0,0,0,28960,16847,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,56835,80,56835,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,46709,39511,1,0,64,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,504944711,3482652299,5,0,4,0,0,0,0,1,0,0,0,2920,9677,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,48736,443,48736,443,0,0,6,-0.0,14,0
83,2048,0,0,0,0,0,0,4,5,0,83,3,0,0,0,34365,1,0,255,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,62112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,2,2,5353,5353,0,0,5353,5353,55,4.398489596961569,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,15268,2784,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4165838637,2584981852,8,0,7,1,0,0,0,1,0,0,0,3784,23143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,57599,80,57599,80,0,0,0,0.0,7,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,52270,29256,1,0,64,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,53387388,3416114344,5,0,4,0,0,0,0,1,0,0,0,8440,36213,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,53452,80,53452,80,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,38813,42697,1,0,64,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,623037425,755029409,5,0,4,0,0,0,0,1,0,0,0,8976,2327,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,37694,80,37694,80,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,21480,64651,1,0,64,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3514181664,2181207874,5,0,4,0,0,0,0,1,0,0,0,4300,1976,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,39005,443,39005,443,0,0,0,0.0,7,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,349,51641,1,0,128,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1408109952,3812800545,5,0,4,0,0,0,0,1,0,0,0,4341,34754,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,2,50756,9292,50756,9292,0,0,6,-0.0,3,0
245,2048,0,0,0,0,0,0,4,5,0,245,2,0,0,218,50342,0,0,255,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225,19453,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,9,9,2,2,5353,5353,0,0,5353,5353,217,4.830702520274071,4,0
205,2048,0,0,0,0,0,0,4,5,0,205,3,0,0,0,34293,1,0,255,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185,51000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,9,9,2,2,5353,5353,0,0,5353,5353,177,5.006087199746745,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,13707,56577,1,0,64,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,386264269,405191135,8,0,4,0,0,0,0,1,0,0,0,3754,48471,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,47506,80,47506,0,0,0,0.0,4,0
543,2048,0,0,0,0,0,0,4,5,0,543,3,0,0,62401,54860,1,0,64,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,363238130,1733377588,8,0,5,0,0,0,1,1,0,0,0,2920,42946,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,56789,443,56789,443,0,0,491,6.466050905070771,4,0
457,2048,0,0,0,0,0,0,4,5,0,457,3,0,0,49157,20722,1,0,64,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,3046665679,227042838,8,0,5,0,0,0,1,1,0,0,0,3754,53616,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,39854,80,39854,0,0,405,5.025879430901239,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,283780018,312534168,10,0,3,0,1,0,0,1,0,0,0,28960,29664,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,37378,80,37378,0,0,0,0.0,4,0
117,34958,0,0,0,1,3,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,117,4.141200403621867,8,0
567,2048,0,0,0,0,0,0,4,5,0,567,3,0,0,25958,43730,1,0,64,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1588828889,2482746439,8,0,5,0,0,0,1,1,0,0,0,4392,16297,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,59034,80,59034,0,0,515,5.358966721698491,16,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,6036,22376,1,0,64,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3871769026,4107620386,5,0,4,0,0,0,0,1,0,0,0,5680,30071,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,43292,443,43292,443,0,0,0,0.0,3,0
1420,2048,0,0,0,0,0,0,4,5,0,1420,3,0,0,22546,8350,1,0,64,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2349501447,315383302,5,0,4,0,0,0,0,1,0,0,0,8440,14353,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3840,8443,3840,8443,0,0,1380,7.602385452171101,4,0
478,2048,0,0,0,0,0,0,4,5,0,478,3,0,0,15499,54359,1,0,64,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3698628254,2066402194,8,0,6,1,0,0,1,1,0,0,0,3754,60696,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,36076,80,36076,0,0,426,5.056962061962806,16,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1867461620,3327067507,10,0,3,0,1,0,0,1,0,0,0,28960,32108,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,54307,80,54307,0,0,0,0.0,3,0
1420,2048,0,0,0,0,0,0,4,5,0,1420,3,0,0,20245,32135,1,0,64,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,439501315,694469699,5,0,4,0,0,0,0,1,0,0,0,8440,9454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3630,8443,3630,8443,0,0,1380,7.58543496407323,3,0
63,2048,0,0,0,0,0,0,4,5,0,63,3,0,0,29210,41076,1,0,64,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,60819,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,2,2,53,47370,53,0,0,47370,53,35,3.36429908806447,14,0
433,2048,0,0,0,0,0,0,4,5,0,433,3,0,0,0,28794,1,0,4,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,413,9671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,2,3084,1900,0,0,3084,1900,405,5.507087913458368,3,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,15930,4666,1,0,64,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,824470470,4044452435,5,0,4,0,0,0,0,1,0,0,0,5680,5823,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,38526,443,38526,443,0,0,0,0.0,4,0
238,2048,0,0,0,0,0,0,4,5,0,238,2,0,0,308,35526,0,0,255,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,218,38090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49159,80,0,0,49159,80,210,6.71368694599029,4,0
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,62653,7614,1,0,64,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2283741114,3647755511,8,0,5,0,0,0,1,1,0,0,0,3754,41831,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,34620,80,34620,0,0,17,3.616874605956223,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,49466,20818,1,0,64,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1871657345,550339407,8,0,4,0,0,0,0,1,0,0,0,3754,40269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58929,80,58929,0,0,0,0.0,4,0
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,51308,18959,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4258751875,246809502,8,0,5,0,0,0,1,1,0,0,0,3754,64013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,36086,80,36086,0,0,17,3.616874605956223,4,0
89,2048,0,0,0,0,0,0,4,5,0,89,3,0,0,4241,44782,1,0,64,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,156083825,2842103352,8,0,5,0,0,0,1,1,0,0,0,5656,7318,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4272,8443,4272,8443,0,0,37,5.026888838543454,4,0
55,2048,0,0,0,0,0,0,4,5,0,55,3,0,0,0,25660,1,0,64,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,35640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,2,69,3072,69,0,0,3072,69,27,3.778423503030126,14,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,7166,63118,1,0,64,6,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2751894261,1848511100,8,0,4,0,0,0,0,1,0,0,0,3754,52366,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,49469,80,49469,0,0,0,0.0,7,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,27922,55612,1,0,64,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2191538211,2066152245,5,0,4,0,0,0,0,1,0,0,0,8440,54162,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,38232,80,38232,80,0,0,0,0.0,14,0
1229,2048,0,0,0,0,0,0,4,5,0,1229,3,0,0,13768,11064,1,0,64,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1961600001,1046753189,8,0,5,0,0,0,1,1,0,0,0,34200,33535,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,51576,80,51576,80,0,0,1177,7.398180882466652,14,0
